S No.,Year,State,Industry,Count
2057,2021,Bihar,Food & Beverages,26
2058,2021,Bihar,Green Technology,1
2059,2021,Bihar,Healthcare & Lifesciences,27
2060,2021,Bihar,House-Hold Services,3
2061,2021,Bihar,Human Resources,6
2062,2021,Bihar,Indic Language Startups,2
2063,2021,Bihar,Internet of Things,2
2064,2021,Bihar,IT Services,32
2065,2021,Bihar,Logistics,3
2066,2021,Bihar,Marketing,6
2067,2021,Bihar,Media & Entertainment,4
2068,2021,Bihar,Non- Renewable Energy,25
2069,2021,Bihar,Other Specialty Retailers,4
2070,2021,Bihar,Others,15
2071,2021,Bihar,Professional & Commercial Services,27
2072,2021,Bihar,Real Estate,1
2073,2021,Bihar,Renewable Energy,9
2074,2021,Bihar,Retail,11
2075,2021,Bihar,Safety,2
2076,2021,Bihar,Security Solutions,11
2077,2021,Bihar,Social Impact,5
2078,2021,Bihar,Social Network,2
2079,2021,Bihar,Sports,1
2080,2021,Bihar,Technology Hardware,9
2081,2021,Bihar,Telecommunication & Networking,1
2082,2021,Bihar,Textiles & Apparel,5
2083,2021,Bihar,Toys and Games,1
2084,2021,Bihar,Transportation & Storage,3
2085,2021,Bihar,Travel & Tourism,4
2086,2021,Bihar,Waste Management,3
2087,2021,Chandigarh,Aeronautics Aerospace & Defence,1
2088,2021,Chandigarh,Agriculture,2
2089,2021,Chandigarh,AI,1
2090,2021,Chandigarh,Construction,1
2091,2021,Chandigarh,Design,1
2092,2021,Chandigarh,Education,2
2093,2021,Chandigarh,Enterprise Software,2
2094,2021,Chandigarh,Events,1
2095,2021,Chandigarh,Finance Technology,5
2096,2021,Chandigarh,Food & Beverages,6
2097,2021,Chandigarh,Green Technology,1
2098,2021,Chandigarh,Healthcare & Lifesciences,10
2099,2021,Chandigarh,Human Resources,1
2100,2021,Chandigarh,Internet of Things,1
2101,2021,Chandigarh,IT Services,9
2102,2021,Chandigarh,Logistics,2
2103,2021,Chandigarh,Marketing,3
2104,2021,Chandigarh,Media & Entertainment,2
2105,2021,Chandigarh,Non- Renewable Energy,1
2106,2021,Chandigarh,Other Specialty Retailers,1
2107,2021,Chandigarh,Others,3
2108,2021,Chandigarh,Professional & Commercial Services,3
2109,2021,Chandigarh,Real Estate,2
2110,2021,Chandigarh,Retail,1
2111,2021,Chandigarh,Robotics,1
2112,2021,Chandigarh,Social Impact,1
2113,2021,Chandigarh,Sports,1
2114,2021,Chandigarh,Technology Hardware,2
2115,2021,Chandigarh,Travel & Tourism,1
2116,2021,Chandigarh,Waste Management,1
2117,2021,Chhattisgarh,Advertising,1
2118,2021,Chhattisgarh,Aeronautics Aerospace & Defence,3
2119,2021,Chhattisgarh,Agriculture,20
2120,2021,Chhattisgarh,AI,1
2121,2021,Chhattisgarh,Airport Operations,1
2122,2021,Chhattisgarh,Analytics,1
2123,2021,Chhattisgarh,AR VR (Augmented + Virtual Reality),1
2124,2021,Chhattisgarh,Automotive,8
2125,2021,Chhattisgarh,Chemicals,2
2126,2021,Chhattisgarh,Construction,4
2127,2021,Chhattisgarh,Education,12
2128,2021,Chhattisgarh,Events,1
2129,2021,Chhattisgarh,Fashion,1
2130,2021,Chhattisgarh,Finance Technology,6
2131,2021,Chhattisgarh,Food & Beverages,10
2132,2021,Chhattisgarh,Green Technology,3
2133,2021,Chhattisgarh,Healthcare & Lifesciences,12
2134,2021,Chhattisgarh,House-Hold Services,1
2135,2021,Chhattisgarh,Human Resources,1
2136,2021,Chhattisgarh,Internet of Things,5
2137,2021,Chhattisgarh,IT Services,16
2138,2021,Chhattisgarh,Logistics,4
2139,2021,Chhattisgarh,Marketing,5
2140,2021,Chhattisgarh,Media & Entertainment,2
2141,2021,Chhattisgarh,Non- Renewable Energy,4
2142,2021,Chhattisgarh,Other Specialty Retailers,1
2143,2021,Chhattisgarh,Others,6
2144,2021,Chhattisgarh,Professional & Commercial Services,12
2145,2021,Chhattisgarh,Real Estate,2
2146,2021,Chhattisgarh,Renewable Energy,6
2147,2021,Chhattisgarh,Retail,3
2148,2021,Chhattisgarh,Safety,1
2149,2021,Chhattisgarh,Security Solutions,2
2150,2021,Chhattisgarh,Social Network,1
2151,2021,Chhattisgarh,Technology Hardware,4
2152,2021,Chhattisgarh,Telecommunication & Networking,2
2153,2021,Chhattisgarh,Textiles & Apparel,2
2154,2021,Chhattisgarh,Transportation & Storage,1
2155,2021,Dadra and Nagar Haveli and Daman and Diu,Agriculture,2
2156,2021,Dadra and Nagar Haveli and Daman and Diu,Enterprise Software,2
2157,2021,Dadra and Nagar Haveli and Daman and Diu,Fashion,1
2158,2021,Dadra and Nagar Haveli and Daman and Diu,Food & Beverages,2
2159,2021,Dadra and Nagar Haveli and Daman and Diu,House-Hold Services,1
2160,2021,Dadra and Nagar Haveli and Daman and Diu,Others,2
2161,2021,Dadra and Nagar Haveli and Daman and Diu,Textiles & Apparel,1
2162,2021,Dadra and Nagar Haveli and Daman and Diu,Transportation & Storage,1
2163,2021,Delhi,Advertising,20
2164,2021,Delhi,Aeronautics Aerospace & Defence,26
2165,2021,Delhi,Agriculture,70
2166,2021,Delhi,AI,26
2167,2021,Delhi,Analytics,16
2168,2021,Delhi,AR VR (Augmented + Virtual Reality),5
2169,2021,Delhi,Architecture Interior Design,14
2170,2021,Delhi,Art & Photography,8
2171,2021,Delhi,Automotive,31
2172,2021,Delhi,Biotechnology,5
2173,2021,Delhi,Chemicals,23
2174,2021,Delhi,Computer Vision,3
2175,2021,Delhi,Construction,78
2176,2021,Delhi,Dating Matrimonial,1
2177,2021,Delhi,Design,12
2178,2021,Delhi,Education,135
2179,2021,Delhi,Enterprise Software,29
2180,2021,Delhi,Events,10
2181,2021,Delhi,Fashion,43
2182,2021,Delhi,Finance Technology,76
2183,2021,Delhi,Food & Beverages,90
2184,2021,Delhi,Green Technology,33
2185,2021,Delhi,Healthcare & Lifesciences,234
2186,2021,Delhi,House-Hold Services,14
2187,2021,Delhi,Human Resources,57
2188,2021,Delhi,Indic Language Startups,6
2189,2021,Delhi,Internet of Things,12
2190,2021,Delhi,IT Services,222
2191,2021,Delhi,Logistics,15
2192,2021,Delhi,Marketing,49
2193,2021,Delhi,Media & Entertainment,33
2194,2021,Delhi,Nanotechnology,1
2195,2021,Delhi,Non- Renewable Energy,14
2196,2021,Delhi,Other Specialty Retailers,12
2197,2021,Delhi,Others,146
2198,2021,Delhi,Pets & Animals,6
2199,2021,Delhi,Professional & Commercial Services,149
2200,2021,Delhi,Real Estate,12
2201,2021,Delhi,Renewable Energy,51
2202,2021,Delhi,Retail,50
2203,2021,Delhi,Robotics,8
2204,2021,Delhi,Safety,11
2205,2021,Delhi,Security Solutions,51
2206,2021,Delhi,Social Impact,7
2207,2021,Delhi,Social Network,22
2208,2021,Delhi,Sports,15
2209,2021,Delhi,Technology Hardware,75
2210,2021,Delhi,Telecommunication & Networking,34
2211,2021,Delhi,Textiles & Apparel,64
2212,2021,Delhi,Toys and Games,9
2213,2021,Delhi,Transportation & Storage,27
2214,2021,Delhi,Travel & Tourism,35
2215,2021,Delhi,Waste Management,21
2216,2021,Goa,Advertising,1
2217,2021,Goa,Aeronautics Aerospace & Defence,1
2218,2021,Goa,Agriculture,2
2219,2021,Goa,AI,3
2220,2021,Goa,Automotive,1
2221,2021,Goa,Chemicals,1
2222,2021,Goa,Construction,9
2223,2021,Goa,Design,1
2224,2021,Goa,Education,3
2225,2021,Goa,Events,1
2226,2021,Goa,Finance Technology,2
2227,2021,Goa,Food & Beverages,6
2228,2021,Goa,Green Technology,1
2229,2021,Goa,Healthcare & Lifesciences,5
2230,2021,Goa,Internet of Things,1
2231,2021,Goa,IT Services,8
2232,2021,Goa,Logistics,1
2233,2021,Goa,Marketing,1
2234,2021,Goa,Non- Renewable Energy,5
2235,2021,Goa,Other Specialty Retailers,1
2236,2021,Goa,Others,7
2237,2021,Goa,Professional & Commercial Services,5
2238,2021,Goa,Real Estate,1
2239,2021,Goa,Renewable Energy,1
2240,2021,Goa,Retail,3
2241,2021,Goa,Security Solutions,1
2242,2021,Goa,Social Network,1
2243,2021,Goa,Technology Hardware,1
2244,2021,Goa,Transportation & Storage,2
2245,2021,Goa,Travel & Tourism,4
2246,2021,Goa,Waste Management,1
2247,2021,Gujarat,Advertising,12
2248,2021,Gujarat,Aeronautics Aerospace & Defence,7
2249,2021,Gujarat,Agriculture,107
2250,2021,Gujarat,AI,14
2251,2021,Gujarat,Analytics,7
2252,2021,Gujarat,Animation,2
2253,2021,Gujarat,AR VR (Augmented + Virtual Reality),4
2254,2021,Gujarat,Architecture Interior Design,3
2255,2021,Gujarat,Art & Photography,7
2256,2021,Gujarat,Automotive,39
2257,2021,Gujarat,Biotechnology,8
2258,2021,Gujarat,Chemicals,36
2259,2021,Gujarat,Computer Vision,4
2260,2021,Gujarat,Construction,87
2261,2021,Gujarat,Dating Matrimonial,1
2262,2021,Gujarat,Design,10
2263,2021,Gujarat,Education,65
2264,2021,Gujarat,Enterprise Software,19
2265,2021,Gujarat,Events,5
2266,2021,Gujarat,Fashion,18
2267,2021,Gujarat,Finance Technology,31
2268,2021,Gujarat,Food & Beverages,88
2269,2021,Gujarat,Green Technology,30
2270,2021,Gujarat,Healthcare & Lifesciences,208
2271,2021,Gujarat,House-Hold Services,10
2272,2021,Gujarat,Human Resources,27
2273,2021,Gujarat,Indic Language Startups,12
2274,2021,Gujarat,Internet of Things,13
2275,2021,Gujarat,IT Services,183
2276,2021,Gujarat,Logistics,9
2277,2021,Gujarat,Marketing,26
2278,2021,Gujarat,Media & Entertainment,20
2279,2021,Gujarat,Nanotechnology,5
2280,2021,Gujarat,Non- Renewable Energy,36
2281,2021,Gujarat,Other Specialty Retailers,12
2282,2021,Gujarat,Others,91
2283,2021,Gujarat,Passenger Experience,1
2284,2021,Gujarat,Pets & Animals,2
2285,2021,Gujarat,Professional & Commercial Services,131
2286,2021,Gujarat,Real Estate,4
2287,2021,Gujarat,Renewable Energy,96
2288,2021,Gujarat,Retail,32
2289,2021,Gujarat,Robotics,9
2290,2021,Gujarat,Safety,4
2291,2021,Gujarat,Security Solutions,17
2292,2021,Gujarat,Social Impact,7
2293,2021,Gujarat,Social Network,6
2294,2021,Gujarat,Sports,3
2295,2021,Gujarat,Technology Hardware,57
2296,2021,Gujarat,Telecommunication & Networking,10
2297,2021,Gujarat,Textiles & Apparel,24
2298,2021,Gujarat,Toys and Games,12
2299,2021,Gujarat,Transportation & Storage,21
2300,2021,Gujarat,Travel & Tourism,20
2301,2021,Gujarat,Waste Management,18
2302,2021,Haryana,Advertising,8
2303,2021,Haryana,Aeronautics Aerospace & Defence,5
2304,2021,Haryana,Agriculture,51
2305,2021,Haryana,AI,19
2306,2021,Haryana,Airport Operations,1
2307,2021,Haryana,Analytics,5
2308,2021,Haryana,AR VR (Augmented + Virtual Reality),4
2309,2021,Haryana,Architecture Interior Design,5
2310,2021,Haryana,Art & Photography,3
2311,2021,Haryana,Automotive,30
2312,2021,Haryana,Biotechnology,4
2313,2021,Haryana,Chemicals,10
2314,2021,Haryana,Construction,50
2315,2021,Haryana,Dating Matrimonial,2
2316,2021,Haryana,Design,3
2317,2021,Haryana,Education,62
2318,2021,Haryana,Enterprise Software,9
2319,2021,Haryana,Events,2
2320,2021,Haryana,Fashion,13
2321,2021,Haryana,Finance Technology,40
2322,2021,Haryana,Food & Beverages,66
2323,2021,Haryana,Green Technology,17
2324,2021,Haryana,Healthcare & Lifesciences,103
2325,2021,Haryana,House-Hold Services,8
2326,2021,Haryana,Human Resources,32
2327,2021,Haryana,Indic Language Startups,3
2328,2021,Haryana,Internet of Things,14
2329,2021,Haryana,IT Services,104
2330,2021,Haryana,Logistics,17
2331,2021,Haryana,Marketing,17
2332,2021,Haryana,Media & Entertainment,17
2333,2021,Haryana,Non- Renewable Energy,30
2334,2021,Haryana,Other Specialty Retailers,7
2335,2021,Haryana,Others,42
2336,2021,Haryana,Pets & Animals,2
2337,2021,Haryana,Professional & Commercial Services,66
2338,2021,Haryana,Real Estate,10
2339,2021,Haryana,Renewable Energy,23
2340,2021,Haryana,Retail,26
2341,2021,Haryana,Robotics,3
2342,2021,Haryana,Safety,2
2343,2021,Haryana,Security Solutions,14
2344,2021,Haryana,Social Impact,1
2345,2021,Haryana,Social Network,8
2346,2021,Haryana,Sports,5
2347,2021,Haryana,Technology Hardware,30
2348,2021,Haryana,Telecommunication & Networking,14
2349,2021,Haryana,Textiles & Apparel,8
2350,2021,Haryana,Toys and Games,5
2351,2021,Haryana,Transportation & Storage,18
2352,2021,Haryana,Travel & Tourism,22
2353,2021,Haryana,Waste Management,10
2354,2021,Himachal Pradesh,Aeronautics Aerospace & Defence,1
2355,2021,Himachal Pradesh,Agriculture,4
2356,2021,Himachal Pradesh,AI,2
2357,2021,Himachal Pradesh,Architecture Interior Design,1
2358,2021,Himachal Pradesh,Chemicals,1
2359,2021,Himachal Pradesh,Computer Vision,1
2360,2021,Himachal Pradesh,Construction,4
2361,2021,Himachal Pradesh,Design,1
2362,2021,Himachal Pradesh,Education,3
2363,2021,Himachal Pradesh,Events,1
2364,2021,Himachal Pradesh,Fashion,3
2365,2021,Himachal Pradesh,Finance Technology,1
2366,2021,Himachal Pradesh,Food & Beverages,3
2367,2021,Himachal Pradesh,Green Technology,1
2368,2021,Himachal Pradesh,Healthcare & Lifesciences,3
2369,2021,Himachal Pradesh,Internet of Things,1
2370,2021,Himachal Pradesh,IT Services,3
2371,2021,Himachal Pradesh,Logistics,2
2372,2021,Himachal Pradesh,Non- Renewable Energy,2
2373,2021,Himachal Pradesh,Others,3
2374,2021,Himachal Pradesh,Professional & Commercial Services,2
2375,2021,Himachal Pradesh,Renewable Energy,4
2376,2021,Himachal Pradesh,Retail,1
2377,2021,Himachal Pradesh,Textiles & Apparel,2
2378,2021,Himachal Pradesh,Toys and Games,1
2379,2021,Himachal Pradesh,Transportation & Storage,1
2380,2021,Himachal Pradesh,Travel & Tourism,3
2381,2021,Himachal Pradesh,Waste Management,1
2382,2021,Jammu and Kashmir,Advertising,1
2383,2021,Jammu and Kashmir,Aeronautics Aerospace & Defence,2
2384,2021,Jammu and Kashmir,Agriculture,12
2385,2021,Jammu and Kashmir,AI,1
2386,2021,Jammu and Kashmir,Automotive,4
2387,2021,Jammu and Kashmir,Construction,18
2388,2021,Jammu and Kashmir,Design,1
2389,2021,Jammu and Kashmir,Education,4
2390,2021,Jammu and Kashmir,Finance Technology,1
2391,2021,Jammu and Kashmir,Food & Beverages,5
2392,2021,Jammu and Kashmir,Green Technology,1
2393,2021,Jammu and Kashmir,Healthcare & Lifesciences,10
2394,2021,Jammu and Kashmir,Human Resources,3
2395,2021,Jammu and Kashmir,Internet of Things,1
2396,2021,Jammu and Kashmir,IT Services,8
2397,2021,Jammu and Kashmir,Non- Renewable Energy,31
2398,2021,Jammu and Kashmir,Others,1
2399,2021,Jammu and Kashmir,Pets & Animals,1
2400,2021,Jammu and Kashmir,Professional & Commercial Services,5
2401,2021,Jammu and Kashmir,Real Estate,1
2402,2021,Jammu and Kashmir,Renewable Energy,6
2403,2021,Jammu and Kashmir,Retail,3
2404,2021,Jammu and Kashmir,Robotics,1
2405,2021,Jammu and Kashmir,Security Solutions,3
2406,2021,Jammu and Kashmir,Social Impact,1
2407,2021,Jammu and Kashmir,Textiles & Apparel,1
2408,2021,Jammu and Kashmir,Transportation & Storage,1
2409,2021,Jammu and Kashmir,Travel & Tourism,4
2410,2021,Jammu and Kashmir,Waste Management,1
2411,2021,Jharkhand,Aeronautics Aerospace & Defence,1
2412,2021,Jharkhand,Agriculture,18
2413,2021,Jharkhand,AR VR (Augmented + Virtual Reality),2
2414,2021,Jharkhand,Automotive,4
2415,2021,Jharkhand,Chemicals,2
2416,2021,Jharkhand,Construction,16
2417,2021,Jharkhand,Design,1
2418,2021,Jharkhand,Education,8
2419,2021,Jharkhand,Enterprise Software,1
2420,2021,Jharkhand,Fashion,1
2421,2021,Jharkhand,Finance Technology,2
2422,2021,Jharkhand,Food & Beverages,10
2423,2021,Jharkhand,Green Technology,5
2424,2021,Jharkhand,Healthcare & Lifesciences,10
2425,2021,Jharkhand,House-Hold Services,4
2426,2021,Jharkhand,Human Resources,5
2427,2021,Jharkhand,Indic Language Startups,2
2428,2021,Jharkhand,Internet of Things,2
2429,2021,Jharkhand,IT Services,19
2430,2021,Jharkhand,Logistics,3
2431,2021,Jharkhand,Marketing,1
2432,2021,Jharkhand,Media & Entertainment,2
2433,2021,Jharkhand,Non- Renewable Energy,18
2434,2021,Jharkhand,Other Specialty Retailers,2
2435,2021,Jharkhand,Others,12
2436,2021,Jharkhand,Professional & Commercial Services,11
2437,2021,Jharkhand,Renewable Energy,5
2438,2021,Jharkhand,Retail,6
2439,2021,Jharkhand,Safety,1
2440,2021,Jharkhand,Security Solutions,3
2441,2021,Jharkhand,Social Impact,1
2442,2021,Jharkhand,Technology Hardware,3
2443,2021,Jharkhand,Telecommunication & Networking,2
2444,2021,Jharkhand,Textiles & Apparel,3
2445,2021,Jharkhand,Toys and Games,2
2446,2021,Jharkhand,Transportation & Storage,1
2447,2021,Jharkhand,Waste Management,2
2448,2021,Karnataka,Advertising,8
2449,2021,Karnataka,Aeronautics Aerospace & Defence,34
2450,2021,Karnataka,Agriculture,89
2451,2021,Karnataka,AI,81
2452,2021,Karnataka,Airport Operations,1
2453,2021,Karnataka,Analytics,18
2454,2021,Karnataka,Animation,1
2455,2021,Karnataka,AR VR (Augmented + Virtual Reality),11
2456,2021,Karnataka,Architecture Interior Design,20
2457,2021,Karnataka,Art & Photography,4
2458,2021,Karnataka,Automotive,59
2459,2021,Karnataka,Biotechnology,22
2460,2021,Karnataka,Chemicals,13
2461,2021,Karnataka,Computer Vision,10
2462,2021,Karnataka,Construction,49
2463,2021,Karnataka,Design,16
2464,2021,Karnataka,Education,163
2465,2021,Karnataka,Enterprise Software,61
2466,2021,Karnataka,Events,16
2467,2021,Karnataka,Fashion,25
2468,2021,Karnataka,Finance Technology,72
2469,2021,Karnataka,Food & Beverages,99
2470,2021,Karnataka,Green Technology,40
2471,2021,Karnataka,Healthcare & Lifesciences,223
2472,2021,Karnataka,House-Hold Services,7
2473,2021,Karnataka,Human Resources,38
2474,2021,Karnataka,Indic Language Startups,11
2475,2021,Karnataka,Internet of Things,53
2476,2021,Karnataka,IT Services,268
2477,2021,Karnataka,Logistics,19
2478,2021,Karnataka,Marketing,22
2479,2021,Karnataka,Media & Entertainment,26
2480,2021,Karnataka,Nanotechnology,6
2481,2021,Karnataka,Non- Renewable Energy,53
2482,2021,Karnataka,Other Specialty Retailers,9
2483,2021,Karnataka,Others,71
2484,2021,Karnataka,Passenger Experience,1
2485,2021,Karnataka,Pets & Animals,7
2486,2021,Karnataka,Professional & Commercial Services,97
2487,2021,Karnataka,Real Estate,20
2488,2021,Karnataka,Renewable Energy,34
2489,2021,Karnataka,Retail,32
2490,2021,Karnataka,Robotics,7
2491,2021,Karnataka,Safety,2
2492,2021,Karnataka,Security Solutions,17
2493,2021,Karnataka,Social Impact,18
2494,2021,Karnataka,Social Network,13
2495,2021,Karnataka,Sports,12
2496,2021,Karnataka,Technology Hardware,56
2497,2021,Karnataka,Telecommunication & Networking,18
2498,2021,Karnataka,Textiles & Apparel,21
2499,2021,Karnataka,Toys and Games,11
2500,2021,Karnataka,Transportation & Storage,18
2501,2021,Karnataka,Travel & Tourism,34
2502,2021,Karnataka,Waste Management,21
2503,2021,Kerala,Advertising,6
2504,2021,Kerala,Aeronautics Aerospace & Defence,7
2505,2021,Kerala,Agriculture,33
2506,2021,Kerala,AI,22
2507,2021,Kerala,Analytics,6
2508,2021,Kerala,Animation,3
2509,2021,Kerala,AR VR (Augmented + Virtual Reality),8
2510,2021,Kerala,Architecture Interior Design,9
2511,2021,Kerala,Art & Photography,3
2512,2021,Kerala,Automotive,19
2513,2021,Kerala,Biotechnology,7
2514,2021,Kerala,Chemicals,2
2515,2021,Kerala,Computer Vision,1
2516,2021,Kerala,Construction,30
2517,2021,Kerala,Design,6
2518,2021,Kerala,Education,89
2519,2021,Kerala,Enterprise Software,20
2520,2021,Kerala,Events,2
2521,2021,Kerala,Fashion,6
2522,2021,Kerala,Finance Technology,15
2523,2021,Kerala,Food & Beverages,36
2524,2021,Kerala,Green Technology,6
2525,2021,Kerala,Healthcare & Lifesciences,81
2526,2021,Kerala,House-Hold Services,6
2527,2021,Kerala,Human Resources,13
2528,2021,Kerala,Internet of Things,11
2529,2021,Kerala,IT Services,173
2530,2021,Kerala,Logistics,4
2531,2021,Kerala,Marketing,23
2532,2021,Kerala,Media & Entertainment,18
2533,2021,Kerala,Non- Renewable Energy,27
2534,2021,Kerala,Other Specialty Retailers,4
2535,2021,Kerala,Others,44
2536,2021,Kerala,Pets & Animals,1
2537,2021,Kerala,Professional & Commercial Services,39
2538,2021,Kerala,Real Estate,4
2539,2021,Kerala,Renewable Energy,11
2540,2021,Kerala,Retail,25
2541,2021,Kerala,Robotics,6
